time_5min,location,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,count,phase
2020-04-07T20:05:00Z,15,6,10,4.5,NA,2.5,0,2,pre-quake
2020-04-07T20:05:00Z,19,6.5,6.5,7.5,NA,4.5,0,2,pre-quake
2020-04-07T20:10:00Z,2,3,2,4,NA,9,0,1,pre-quake
2020-04-07T20:10:00Z,3,10,8,10,10,2,0,1,pre-quake
2020-04-07T20:10:00Z,6,5,8.75,4.75,4.5,1.25,0,4,pre-quake
2020-04-07T20:10:00Z,8,4,6,2,NA,4,0,1,pre-quake
2020-04-07T20:10:00Z,11,1,2,1,7,4,0,1,pre-quake
2020-04-07T20:15:00Z,1,3,6.5,0.5,5,6.5,0,2,pre-quake
2020-04-07T20:15:00Z,2,1,3,4,NA,6,0,1,pre-quake
2020-04-07T20:15:00Z,3,7,8,3,2,8,0,1,pre-quake
2020-04-07T20:15:00Z,4,10,10,6,NA,9,0,1,pre-quake
2020-04-07T20:15:00Z,8,9,4,1,NA,9,0,1,pre-quake
2020-04-07T20:15:00Z,16,6,4,10,0,5,0,1,pre-quake
2020-04-07T20:20:00Z,2,2,0,4,NA,2,1,1,pre-quake
2020-04-07T20:20:00Z,3,7,7,9,6,10,0,1,pre-quake
2020-04-07T20:20:00Z,6,1,5.5,5,6,2.5,0,2,pre-quake
2020-04-07T20:20:00Z,8,9.5,6,2.5,NA,7.5,0.5,2,pre-quake
2020-04-07T20:20:00Z,10,5,10,7,NA,8,1,1,pre-quake
2020-04-07T20:20:00Z,14,7,9,2,NA,7,0,1,pre-quake
2020-04-07T20:20:00Z,16,6,10,9,2,3,0,1,pre-quake
2020-04-07T20:25:00Z,3,5,6,5,7.5,7.5,0,2,pre-quake
2020-04-07T20:25:00Z,4,10,3,10,NA,7,0,1,pre-quake
2020-04-07T20:25:00Z,5,8,10,4,5,1,0,1,pre-quake
2020-04-07T20:30:00Z,1,4,8,1,2,7,0,1,pre-quake
2020-04-07T20:30:00Z,8,4,8,10,NA,7,0,1,pre-quake
2020-04-07T20:30:00Z,14,8,6,0,NA,7,0,1,pre-quake
2020-04-07T20:30:00Z,18,2,1,5,NA,3,0,1,pre-quake
2020-04-07T20:30:00Z,19,0,0,10,NA,6,0,1,pre-quake
2020-04-07T20:35:00Z,3,10,3,2,4,7,0,1,pre-quake
2020-04-07T20:35:00Z,6,8,6,7,8,1,0,1,pre-quake
2020-04-07T20:35:00Z,8,0,3,6,NA,0,0,1,pre-quake
2020-04-07T20:35:00Z,9,4,2,2,10,3,0,1,pre-quake
2020-04-07T20:35:00Z,12,4,10,10,NA,1,0,1,pre-quake
2020-04-07T20:35:00Z,15,5,6,9,NA,2,0,1,pre-quake
2020-04-07T20:35:00Z,17,4,3,4,NA,10,0,1,pre-quake
2020-04-07T20:40:00Z,2,4,2,0,NA,5,0,1,pre-quake
2020-04-07T20:40:00Z,3,6,0,9,3,2,0,1,pre-quake
2020-04-07T20:40:00Z,4,4,0,8,NA,7,0,1,pre-quake
2020-04-07T20:40:00Z,6,7,7,3.5,6,5,0,2,pre-quake
2020-04-07T20:40:00Z,9,1,10,7,4,5,0,1,pre-quake
2020-04-07T20:40:00Z,10,4,5,5,NA,4,0,1,pre-quake
2020-04-07T20:40:00Z,11,3,10,0,8,7,0,1,pre-quake
2020-04-07T20:40:00Z,16,3,6,9,10,10,0,1,pre-quake
2020-04-07T20:40:00Z,18,3,10,7,NA,10,0,1,pre-quake
2020-04-07T20:40:00Z,19,3,6,6,NA,5,0,1,pre-quake
2020-04-07T20:45:00Z,2,2,3,8,NA,3,0,1,pre-quake
2020-04-07T20:45:00Z,6,5,6,5,6,5,0,2,pre-quake
2020-04-07T20:45:00Z,8,2,6,9,NA,1,0,1,pre-quake
2020-04-07T20:45:00Z,9,3,4,9.5,3.5,4.5,0,2,pre-quake
2020-04-07T20:45:00Z,14,8,1,8,NA,10,0,1,pre-quake
2020-04-07T20:45:00Z,16,5,4,4,6,1,0,1,pre-quake
2020-04-07T20:45:00Z,18,9,4,7,NA,8,0,1,pre-quake
2020-04-07T20:50:00Z,1,6,6,1,1,0,0,1,pre-quake
2020-04-07T20:50:00Z,2,3,2,0,NA,1,0,1,pre-quake
2020-04-07T20:50:00Z,4,10,6,4,NA,5,0,1,pre-quake
2020-04-07T20:50:00Z,5,10,5,3,3,1,0,1,pre-quake
2020-04-07T20:50:00Z,10,10,4,0,NA,2,0,1,pre-quake
2020-04-07T20:50:00Z,11,9,6,7,3,4,0,1,pre-quake
2020-04-07T20:50:00Z,13,5,5,9,NA,1,0,1,pre-quake
2020-04-07T20:50:00Z,19,10,0,9,NA,10,0,1,pre-quake
2020-04-07T20:55:00Z,1,1,10,2,0,8,0,1,pre-quake
2020-04-07T20:55:00Z,4,10,7,5,NA,2,0,1,pre-quake
2020-04-07T20:55:00Z,5,7,5.5,7.5,4.5,1.5,0,2,pre-quake
2020-04-07T20:55:00Z,9,6.25,6.5,5.5,1.75,6.5,0.5,4,pre-quake
2020-04-07T20:55:00Z,10,6.5,7.5,3,NA,6.5,0,2,pre-quake
2020-04-07T20:55:00Z,15,1,1,3,NA,5,0,1,pre-quake
2020-04-07T20:55:00Z,16,6,0,1,2,8,0,1,pre-quake
2020-04-07T20:55:00Z,18,8,5,9,NA,4,0,1,pre-quake
2020-04-07T21:00:00Z,4,7,9,5,NA,0,0,1,pre-quake
2020-04-07T21:00:00Z,5,6,3,3,1,5,0,1,pre-quake
2020-04-07T21:00:00Z,9,10,3,5,8,5,0,1,pre-quake
2020-04-07T21:00:00Z,14,7,2,1,NA,10,0,1,pre-quake
2020-04-07T21:00:00Z,18,10,6,5,NA,0,0,1,pre-quake
2020-04-07T21:05:00Z,2,3.5,5.5,7,NA,4,0,2,pre-quake
2020-04-07T21:05:00Z,3,5,5.5,1.5,2.5,5.5,0,2,pre-quake
2020-04-07T21:05:00Z,6,9,4,10,1,10,0,1,pre-quake
2020-04-07T21:05:00Z,8,10,2,5,NA,6.5,0.5,2,pre-quake
2020-04-07T21:05:00Z,9,8,4,4,8,5,0,1,pre-quake
2020-04-07T21:05:00Z,11,9,1,4,7,5,1,1,pre-quake
2020-04-07T21:05:00Z,12,7,3,4,NA,2,0,1,pre-quake
2020-04-07T21:05:00Z,14,6,10,6,NA,6,1,1,pre-quake
2020-04-07T21:05:00Z,19,9,10,10,NA,6,0,1,pre-quake
2020-04-07T21:10:00Z,3,8,7,9,7,0,0,1,pre-quake
2020-04-07T21:10:00Z,8,5,4,7,NA,0,0,1,pre-quake
2020-04-07T21:10:00Z,10,1,10,10,NA,7,0,1,pre-quake
2020-04-07T21:10:00Z,11,7,0,0,3,0,0,1,pre-quake
2020-04-07T21:10:00Z,14,6,0,6,NA,10,0,1,pre-quake
2020-04-07T21:10:00Z,16,3,8,6,10,1,0,1,pre-quake
2020-04-07T21:15:00Z,2,3,6,1,NA,7,0,1,pre-quake
2020-04-07T21:15:00Z,3,10,10,8.5,9,4.5,0,2,pre-quake
2020-04-07T21:15:00Z,8,9,6,4,NA,5,0,1,pre-quake
2020-04-07T21:15:00Z,13,10,10,0,NA,7,0,1,pre-quake
2020-04-07T21:20:00Z,1,6,7,9,5,1,0,1,pre-quake
2020-04-07T21:20:00Z,2,5,6,10,NA,1,0,1,pre-quake
2020-04-07T21:20:00Z,6,5,9,7,3,10,0,1,pre-quake
2020-04-07T21:20:00Z,15,1,2.5,7,NA,7.5,0,2,pre-quake
2020-04-07T21:20:00Z,16,2,5,5,6,10,1,1,pre-quake
2020-04-07T21:20:00Z,18,4,6,10,NA,10,0,1,pre-quake
2020-04-07T21:25:00Z,3,5,2.5,6,3.5,5,0,2,pre-quake
2020-04-07T21:25:00Z,6,0,9,8,5,0,0,1,pre-quake
2020-04-07T21:25:00Z,14,8,6,9,NA,4,0,1,pre-quake
2020-04-07T21:25:00Z,15,3.5,6,3.5,NA,6,0,2,pre-quake
2020-04-07T21:30:00Z,3,9,10,9,7,1,1,1,pre-quake
2020-04-07T21:30:00Z,9,4,8,4,3,9,0,1,pre-quake
2020-04-07T21:30:00Z,14,10,0,0,NA,7,0,1,pre-quake
2020-04-07T21:30:00Z,15,5,4.5,8,NA,1,0,2,pre-quake
2020-04-07T21:35:00Z,1,5,6,0,7,4,0,1,pre-quake
2020-04-07T21:35:00Z,2,5.5,2.5,7,NA,4.5,0,2,pre-quake
2020-04-07T21:35:00Z,3,5,6,8,10,9,0,1,pre-quake
2020-04-07T21:35:00Z,6,4.5,6,3.5,2,9,0,2,pre-quake
2020-04-07T21:35:00Z,9,0,10,7,1,1,0,1,pre-quake
2020-04-07T21:35:00Z,13,6,2,2,NA,6,0,1,pre-quake
2020-04-07T21:35:00Z,18,7,9,10,NA,10,0,1,pre-quake
2020-04-07T21:40:00Z,2,4,1,1,NA,10,0,1,pre-quake
2020-04-07T21:40:00Z,5,5,10,7,1,1,0,1,pre-quake
2020-04-07T21:40:00Z,9,8,4,6,8,2,0,1,pre-quake
2020-04-07T21:40:00Z,15,7,10,7,NA,8,0,1,pre-quake
2020-04-07T21:40:00Z,17,4,10,6,NA,10,0,1,pre-quake
2020-04-07T21:40:00Z,18,3,5,0,NA,6,0,1,pre-quake
2020-04-07T21:45:00Z,2,7,9,0,NA,10,0,1,pre-quake
2020-04-07T21:45:00Z,3,10,5,1,8,2,0,1,pre-quake
2020-04-07T21:45:00Z,8,7,6,5,NA,3,0,2,pre-quake
2020-04-07T21:45:00Z,9,2,1,2,10,1,1,1,pre-quake
2020-04-07T21:45:00Z,17,8,1,9,NA,8,0,1,pre-quake
2020-04-07T21:50:00Z,2,9,5,5,NA,8,1,2,pre-quake
2020-04-07T21:50:00Z,5,5,10,10,0,3,0,1,pre-quake
2020-04-07T21:50:00Z,6,5,4,5,6,8,0,1,pre-quake
2020-04-07T21:50:00Z,8,2,8,9,NA,9,0,1,pre-quake
2020-04-07T21:50:00Z,9,1.5,5,8,5,7.5,0,2,pre-quake
2020-04-07T21:50:00Z,10,3,6,8,NA,0,0,1,pre-quake
2020-04-07T21:50:00Z,15,10,7,7,NA,0,1,1,pre-quake
2020-04-07T21:50:00Z,16,8,9,4,1,0,0,1,pre-quake
2020-04-07T21:50:00Z,17,7,8,10,NA,4,0,1,pre-quake
2020-04-07T21:50:00Z,19,0,4,6,NA,1,0,1,pre-quake
2020-04-07T21:55:00Z,9,3,1,10,9,8,0,1,pre-quake
2020-04-07T21:55:00Z,14,10,3,4,NA,8,0,1,pre-quake
2020-04-07T21:55:00Z,15,2,0,10,NA,6,0,1,pre-quake
2020-04-07T21:55:00Z,16,8,3,9.5,3.5,6.5,0,2,pre-quake
2020-04-07T21:55:00Z,18,3,5,10,NA,7,1,1,pre-quake
2020-04-07T22:00:00Z,1,8,5,6.5,8.5,1,0,2,pre-quake
2020-04-07T22:00:00Z,3,2,3,3,9,3,0,1,pre-quake
2020-04-07T22:00:00Z,8,6,4.5,7.5,NA,8,0,2,pre-quake
2020-04-07T22:00:00Z,15,4.666666666666667,4.666666666666667,7.666666666666667,NA,6.666666666666667,0,3,pre-quake
2020-04-07T22:05:00Z,3,3,10,1,8,4,0,1,pre-quake
2020-04-07T22:05:00Z,6,10,10,1,8,10,0,1,pre-quake
2020-04-07T22:05:00Z,8,5.5,6.5,2.5,NA,4,0,2,pre-quake
2020-04-07T22:05:00Z,14,10,2,0,NA,4,0,1,pre-quake
2020-04-07T22:05:00Z,15,3,2,1,NA,2,0,1,pre-quake
2020-04-07T22:10:00Z,6,4,0,1,5,6,0,1,pre-quake
2020-04-07T22:10:00Z,8,8,7,9,NA,9,0,1,pre-quake
2020-04-07T22:10:00Z,9,6,10,5,6,3,0,1,pre-quake
2020-04-07T22:10:00Z,15,6.5,8.5,6,NA,7,0,2,pre-quake
2020-04-07T22:10:00Z,18,5,4,6.5,NA,6,0,2,pre-quake
2020-04-07T22:10:00Z,19,6,6.5,8,NA,5.5,0.5,2,pre-quake
2020-04-07T22:15:00Z,3,2,7,0,3,10,0,1,pre-quake
2020-04-07T22:15:00Z,9,2,7,7,8,1,0,1,pre-quake
2020-04-07T22:15:00Z,10,6,10,6,NA,4,0,1,pre-quake
2020-04-07T22:15:00Z,13,10,4,8,NA,9,0,1,pre-quake
2020-04-07T22:15:00Z,14,1,7,10,NA,9,0,1,pre-quake
2020-04-07T22:15:00Z,16,10,2,10,1,1,0,1,pre-quake
2020-04-07T22:20:00Z,2,5,6.5,3,NA,2.5,0,2,pre-quake
2020-04-07T22:20:00Z,3,6,3,10,8,7,0,1,pre-quake
2020-04-07T22:20:00Z,6,0,7,5,6,10,0,1,pre-quake
2020-04-07T22:20:00Z,8,2,7,10,NA,9,0,1,pre-quake
2020-04-07T22:20:00Z,10,2,5,3,NA,10,0,1,pre-quake
2020-04-07T22:20:00Z,14,9,10,10,NA,0,1,1,pre-quake
2020-04-07T22:20:00Z,15,7,5.5,7,NA,5,0,2,pre-quake
2020-04-07T22:20:00Z,16,7,9,8,4,10,0,1,pre-quake
2020-04-07T22:25:00Z,15,3,5,6,NA,4,0,1,pre-quake
2020-04-07T22:25:00Z,16,4,2,9,5,5,0,1,pre-quake
2020-04-07T22:25:00Z,19,9,9,8,NA,4,0,1,pre-quake
2020-04-07T22:30:00Z,2,7,4,3,NA,2,0,1,pre-quake
2020-04-07T22:30:00Z,3,7.5,1.5,3,3,1,0,2,pre-quake
2020-04-07T22:30:00Z,4,7,9,10,NA,4,0,1,pre-quake
2020-04-07T22:30:00Z,5,2,7,0,8,0,0,1,pre-quake
2020-04-07T22:30:00Z,6,2,7,1,5,4,0,1,pre-quake
2020-04-07T22:30:00Z,12,5,4,6,NA,2,0,1,pre-quake
2020-04-07T22:30:00Z,19,7,9,2,NA,5,0,1,pre-quake
2020-04-07T22:35:00Z,3,6,2,0,1,0,1,1,pre-quake
2020-04-07T22:35:00Z,5,4,3.5,10,6,8,0,2,pre-quake
2020-04-07T22:35:00Z,8,7,1,2,NA,3,0,1,pre-quake
2020-04-07T22:35:00Z,9,9,10,10,10,4,0,1,pre-quake
2020-04-07T22:35:00Z,15,4.6,5.2,7.2,NA,4,0,5,pre-quake
2020-04-07T22:35:00Z,16,4,1,10,1,5,0,1,pre-quake
2020-04-07T22:40:00Z,2,6,7.5,8.5,NA,6,0.5,2,pre-quake
2020-04-07T22:40:00Z,5,7,10,10,10,1,0,1,pre-quake
2020-04-07T22:40:00Z,6,3,8,2,3,9,0,1,pre-quake
2020-04-07T22:40:00Z,8,5.5,6,3,NA,8.5,0,2,pre-quake
2020-04-07T22:40:00Z,14,3,3,2,NA,8,0,1,pre-quake
2020-04-07T22:40:00Z,19,6.5,4.5,6,NA,2.5,0,2,pre-quake
2020-04-07T22:45:00Z,2,9,6.5,1.5,NA,5.5,0,2,pre-quake
2020-04-07T22:45:00Z,6,5,2,3,8,10,0,1,pre-quake
2020-04-07T22:45:00Z,8,5,10,5,NA,0,1,1,pre-quake
2020-04-07T22:45:00Z,10,0,4,5,NA,5,0,1,pre-quake
2020-04-07T22:45:00Z,13,4,7,10,NA,7,0,1,pre-quake
2020-04-07T22:45:00Z,16,5,10,1,2,6,0,1,pre-quake
2020-04-07T22:50:00Z,8,1,4,10,NA,0,1,1,pre-quake
2020-04-07T22:50:00Z,9,2,5,1,2,10,0,1,pre-quake
2020-04-07T22:50:00Z,10,2,4,0,NA,2,0,1,pre-quake
2020-04-07T22:50:00Z,15,4.5,6.5,1.5,NA,7,0,2,pre-quake
2020-04-07T22:50:00Z,17,5,10,1,NA,7,0,1,pre-quake
2020-04-07T22:50:00Z,18,1,9,2,NA,7,0,1,pre-quake
2020-04-07T22:55:00Z,5,10,2,8,1,1,0,1,pre-quake
2020-04-07T22:55:00Z,8,8,1,10,NA,3,0,1,pre-quake
2020-04-07T22:55:00Z,10,2.5,5.5,6.5,NA,3,0.5,2,pre-quake
2020-04-07T22:55:00Z,11,8,4.5,3.5,2,1.5,0,2,pre-quake
2020-04-07T22:55:00Z,15,8,10,2,6,2,0,1,pre-quake
2020-04-07T22:55:00Z,18,0,10,0,NA,8,0,1,pre-quake
2020-04-07T23:00:00Z,3,3,2,2,6,2,1,1,pre-quake
2020-04-07T23:00:00Z,5,6.5,5.5,6.5,9,5,0,2,pre-quake
2020-04-07T23:00:00Z,8,10,5,10,NA,10,1,1,pre-quake
2020-04-07T23:00:00Z,9,8,1,8,9,1,0,1,pre-quake
2020-04-07T23:00:00Z,10,7,6,1,NA,5,1,1,pre-quake
2020-04-07T23:00:00Z,14,6,6,10,NA,10,1,1,pre-quake
2020-04-07T23:05:00Z,1,0,8,5,1,10,0,1,pre-quake
2020-04-07T23:05:00Z,2,5,8.5,7,NA,6.5,0,2,pre-quake
2020-04-07T23:05:00Z,3,1,10,4,6,10,0,1,pre-quake
2020-04-07T23:05:00Z,6,5.666666666666667,5,3.6666666666666665,7,4,0,3,pre-quake
2020-04-07T23:05:00Z,13,7,10,7,NA,9,0,1,pre-quake
2020-04-07T23:05:00Z,15,5,2,7,NA,9,0,1,pre-quake
2020-04-07T23:10:00Z,2,5,9,9,NA,7,0,1,pre-quake
2020-04-07T23:10:00Z,3,4,2,1,2,5,0,1,pre-quake
2020-04-07T23:10:00Z,9,1.5,6.5,8.5,6,2.5,0,2,pre-quake
2020-04-07T23:10:00Z,10,10,10,8,NA,6,0,1,pre-quake
2020-04-07T23:10:00Z,15,1,10,6,NA,3,0,1,pre-quake
2020-04-07T23:10:00Z,17,6,9,10,NA,3,0,1,pre-quake
2020-04-07T23:15:00Z,2,0,2,1,NA,5,0,1,pre-quake
2020-04-07T23:15:00Z,3,10,5,0,10,2,0,1,pre-quake
2020-04-07T23:15:00Z,4,10,10,10,NA,3,0,1,pre-quake
2020-04-07T23:15:00Z,5,10,9,10,3,0,1,1,pre-quake
2020-04-07T23:15:00Z,9,4,6,10,3,0,0,1,pre-quake
2020-04-07T23:15:00Z,14,3,0,1,NA,8,0,1,pre-quake
2020-04-07T23:15:00Z,15,5,10,5,NA,5,0,1,pre-quake
2020-04-07T23:15:00Z,17,3,5,5,NA,2,0,1,pre-quake
2020-04-07T23:20:00Z,3,1.5,4.5,5.5,5,3,0.5,2,pre-quake
2020-04-07T23:20:00Z,9,5.333333333333333,1.6666666666666667,6,3,6.666666666666667,0,3,pre-quake
2020-04-07T23:20:00Z,15,7,5.5,5.5,NA,6,0,2,pre-quake
2020-04-07T23:25:00Z,2,1,10,0,NA,4,0,1,pre-quake
2020-04-07T23:25:00Z,5,4,9,4,9,2,0,1,pre-quake
2020-04-07T23:25:00Z,6,4,5.5,6.5,7.5,7.5,0,2,pre-quake
2020-04-07T23:25:00Z,9,2,8,10,2,0,0,1,pre-quake
2020-04-07T23:25:00Z,14,1,7,4,NA,10,0,1,pre-quake
2020-04-07T23:25:00Z,16,1,0,10,7,4,0,1,pre-quake
2020-04-07T23:30:00Z,1,4,6,2,2,7,0,1,pre-quake
2020-04-07T23:30:00Z,6,2,4,2,8,5.5,1,2,pre-quake
2020-04-07T23:30:00Z,12,3,10,10,NA,3,0,1,pre-quake
2020-04-07T23:30:00Z,14,3,10,4,NA,4,0,1,pre-quake
2020-04-07T23:30:00Z,15,5,4.5,4,NA,5,0,2,pre-quake
2020-04-07T23:35:00Z,1,9,7,10,2,10,1,1,pre-quake
2020-04-07T23:35:00Z,2,1,10,3,NA,3,0,1,pre-quake
2020-04-07T23:35:00Z,5,3,6,8,2,9,0,1,pre-quake
2020-04-07T23:35:00Z,8,4,6,6,NA,4,0,1,pre-quake
2020-04-07T23:35:00Z,12,1,5,3,NA,7,0,1,pre-quake
2020-04-07T23:35:00Z,15,9,10,10,NA,10,0,1,pre-quake
2020-04-07T23:35:00Z,16,6,5,9,0,9,0,1,pre-quake
2020-04-07T23:35:00Z,17,8,3,2,NA,4,0,1,pre-quake
2020-04-07T23:40:00Z,2,9,1,10,NA,2,0,1,pre-quake
2020-04-07T23:40:00Z,3,7,4,3,7,0,0,1,pre-quake
2020-04-07T23:40:00Z,5,4,7,9,10,4,0,1,pre-quake
2020-04-07T23:40:00Z,6,7,8,10,10,3,0,1,pre-quake
2020-04-07T23:40:00Z,9,6,10,6,0,6,0,1,pre-quake
2020-04-07T23:40:00Z,11,10,7,8,2,9,0,1,pre-quake
2020-04-07T23:40:00Z,15,7,9,1,NA,10,0,1,pre-quake
2020-04-07T23:45:00Z,1,0,10,10,10,8,0,1,pre-quake
2020-04-07T23:45:00Z,3,7,6.5,8.5,9,3.5,0.5,2,pre-quake
2020-04-07T23:45:00Z,4,5,5,0,NA,0,0,1,pre-quake
2020-04-07T23:45:00Z,5,6,7,0,3,1,0,1,pre-quake
2020-04-07T23:45:00Z,6,9.333333333333334,9.333333333333334,7,5.666666666666667,2.6666666666666665,0.3333333333333333,3,pre-quake
2020-04-07T23:45:00Z,14,1,4,6,NA,4,0,1,pre-quake
2020-04-07T23:45:00Z,15,6.5,1.5,5,NA,0.5,0,2,pre-quake
2020-04-07T23:45:00Z,17,10,7,9,NA,7,0,1,pre-quake
2020-04-07T23:45:00Z,19,6,1,2,NA,10,0,1,pre-quake
2020-04-07T23:50:00Z,3,0,10,0,9,7,1,1,pre-quake
2020-04-07T23:50:00Z,15,5,3,9,NA,4,0,1,pre-quake
2020-04-07T23:55:00Z,1,10,2,9,10,3,1,1,pre-quake
2020-04-07T23:55:00Z,6,3.6666666666666665,4.666666666666667,4,2.6666666666666665,5.666666666666667,0.3333333333333333,3,pre-quake
2020-04-07T23:55:00Z,13,9,4,10,NA,8,0,1,pre-quake
2020-04-07T23:55:00Z,14,1,6,2,NA,10,0,1,pre-quake
2020-04-07T23:55:00Z,15,0.6666666666666666,6.333333333333333,5,NA,6,0,3,pre-quake
2020-04-07T23:55:00Z,17,10,5,2,NA,10,0,1,pre-quake
2020-04-08T00:00:00Z,5,7,7,0,2,10,0,1,pre-quake
2020-04-08T00:00:00Z,8,1,5,10,NA,10,0,1,pre-quake
2020-04-08T00:00:00Z,13,5,1,10,NA,5,0,1,pre-quake
2020-04-08T00:00:00Z,16,2,1,8,2,2,0,1,pre-quake
2020-04-08T00:05:00Z,2,3.3333333333333335,7,5.666666666666667,NA,4.666666666666667,0.3333333333333333,3,pre-quake
2020-04-08T00:05:00Z,3,6,3,9,5,1,0,1,pre-quake
2020-04-08T00:05:00Z,5,8,4,7,3,10,0,1,pre-quake
2020-04-08T00:05:00Z,9,9,1,1,6,7,0,1,pre-quake
2020-04-08T00:05:00Z,10,7,5,7,NA,9,0,1,pre-quake
2020-04-08T00:05:00Z,14,1,6,0,NA,9,0,1,pre-quake
2020-04-08T00:05:00Z,15,0,8,3,NA,4,0,1,pre-quake
2020-04-08T00:05:00Z,18,8,0,10,NA,1,0,1,pre-quake
2020-04-08T00:05:00Z,19,3.75,7.5,7.75,NA,5,0,4,pre-quake
2020-04-08T00:10:00Z,5,6,4,3,10,7,0,1,pre-quake
2020-04-08T00:10:00Z,6,6,6,5.5,9,5,0.5,2,pre-quake
2020-04-08T00:10:00Z,9,10,2,0,7,0,0,1,pre-quake
2020-04-08T00:10:00Z,15,3,9,7,NA,10,0,1,pre-quake
2020-04-08T00:15:00Z,8,5,8,8,NA,4,0,1,pre-quake
2020-04-08T00:15:00Z,13,2,10,9,NA,9,0,1,pre-quake
2020-04-08T00:15:00Z,15,3,8,3,NA,5,0,1,pre-quake
2020-04-08T00:15:00Z,18,7,1,8,NA,1,0,1,pre-quake
2020-04-08T00:20:00Z,2,7,1,9,NA,8,0,1,pre-quake
2020-04-08T00:20:00Z,4,3,2,10,NA,4,0,1,pre-quake
2020-04-08T00:20:00Z,5,10,6,3,9,1,0,1,pre-quake
2020-04-08T00:20:00Z,6,1,5.5,1,6,7.5,0,2,pre-quake
2020-04-08T00:20:00Z,8,8,0,7,NA,1,0,1,pre-quake
2020-04-08T00:25:00Z,3,0.5,2,2,5,9,0.5,2,pre-quake
2020-04-08T00:25:00Z,5,9,2,6,6,6,0,1,pre-quake
2020-04-08T00:25:00Z,8,7,3,5,NA,2,0,1,pre-quake
2020-04-08T00:25:00Z,9,5,5.5,7,8,5.5,0,2,pre-quake
2020-04-08T00:25:00Z,10,5,3,8,NA,8,0,1,pre-quake
2020-04-08T00:25:00Z,13,4,3,2,NA,10,0,1,pre-quake
2020-04-08T00:30:00Z,3,1.5,5.5,6,5.5,7,0,2,pre-quake
2020-04-08T00:30:00Z,5,6,4,1,10,8,0,1,pre-quake
2020-04-08T00:30:00Z,6,7,3,4,10,10,0,1,pre-quake
2020-04-08T00:30:00Z,8,5,4,6,NA,3,0,1,pre-quake
2020-04-08T00:30:00Z,18,8,7,3,NA,1,0,1,pre-quake
2020-04-08T00:35:00Z,3,2,3,9,7,8,0,1,pre-quake
2020-04-08T00:35:00Z,9,3,6.5,6.5,5,7.5,0,2,pre-quake
2020-04-08T00:35:00Z,10,2,4,0,NA,7,0,1,pre-quake
2020-04-08T00:35:00Z,11,5,2,2,10,4,0,1,pre-quake
2020-04-08T00:35:00Z,15,4,0.5,5.5,NA,1.5,0,2,pre-quake
2020-04-08T00:40:00Z,8,0,1,10,NA,2,0,1,pre-quake
2020-04-08T00:40:00Z,9,8,0,3,6,4,1,1,pre-quake
2020-04-08T00:40:00Z,15,6,5,2,NA,6,0,1,pre-quake
2020-04-08T00:40:00Z,18,4,1,1,NA,10,0,1,pre-quake
2020-04-08T00:40:00Z,19,0,0,7,NA,0,0,1,pre-quake
2020-04-08T00:45:00Z,2,7.5,3.5,9.5,NA,1.5,0,2,pre-quake
2020-04-08T00:45:00Z,3,4,3,10,0,1,0,1,pre-quake
2020-04-08T00:45:00Z,6,3,7.5,7,8,6.75,0,4,pre-quake
2020-04-08T00:45:00Z,8,4,3,2.5,NA,1.5,0,2,pre-quake
2020-04-08T00:45:00Z,9,6,5,5,2,3,0,1,pre-quake
2020-04-08T00:45:00Z,15,8,8,8,NA,0,1,1,pre-quake
2020-04-08T00:50:00Z,1,3.5,6.5,2.5,7.5,6.5,0,2,pre-quake
2020-04-08T00:50:00Z,2,5,10,0,NA,1,0,1,pre-quake
2020-04-08T00:50:00Z,4,8,9,4.5,NA,7,0,2,pre-quake
2020-04-08T00:50:00Z,9,5,6,8,7,2,1,1,pre-quake
2020-04-08T00:50:00Z,12,7,7,6.5,NA,4.5,0.5,2,pre-quake
2020-04-08T00:50:00Z,15,0,1,5,NA,8,0,1,pre-quake
2020-04-08T00:50:00Z,18,3,2,5,NA,9,0,1,pre-quake
2020-04-08T00:55:00Z,8,5,5,9,NA,4.5,0,2,pre-quake
2020-04-08T00:55:00Z,9,4,7,8,4,1,0,1,pre-quake
2020-04-08T00:55:00Z,12,3,9,10,NA,4,0,1,pre-quake
2020-04-08T00:55:00Z,15,1.5,5,5.5,NA,6,0,2,pre-quake
2020-04-08T01:00:00Z,2,0,4,9,NA,8,0,1,pre-quake
2020-04-08T01:00:00Z,3,9,10,1,10,1,0,1,pre-quake
2020-04-08T01:00:00Z,6,4,10,6,5,8,0,1,pre-quake
2020-04-08T01:00:00Z,8,4,5.5,8.5,NA,2.5,0,2,pre-quake
2020-04-08T01:00:00Z,9,1,10,10,10,6,0,1,pre-quake
2020-04-08T01:00:00Z,15,10,4,1,NA,10,0,1,pre-quake
2020-04-08T01:00:00Z,16,5,7,10,10,3,0,1,pre-quake
2020-04-08T01:00:00Z,17,10,2,10,NA,9,0,1,pre-quake
2020-04-08T01:00:00Z,19,2,1,8,NA,7,0,1,pre-quake
2020-04-08T01:05:00Z,2,5.5,8,2.5,3,7.5,0,2,pre-quake
2020-04-08T01:05:00Z,8,0,3.6666666666666665,3.3333333333333335,NA,4.666666666666667,0,3,pre-quake
2020-04-08T01:05:00Z,9,9,1,0,5,8,0,1,pre-quake
2020-04-08T01:05:00Z,14,0,3,4,NA,8,0,1,pre-quake
