time_5min,location,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,count
2020-04-10T03:35:00Z,18,9,10,4,NA,9,0,1
2020-04-10T03:40:00Z,6,9,8,2.5,5.5,4.5,0,2
2020-04-10T03:40:00Z,8,3,2,6,2,8,0,2
2020-04-10T03:40:00Z,19,0,1,2,NA,6,0,1
2020-04-10T03:45:00Z,1,6,0,4,10,10,0,1
2020-04-10T03:45:00Z,2,1,10,5,NA,4,0,1
2020-04-10T03:45:00Z,5,7,3.5,3.5,7,2,0,2
2020-04-10T03:45:00Z,6,6.5,7.25,7.5,2.75,3.75,0,4
2020-04-10T03:45:00Z,8,1,0,4,NA,3,0,1
2020-04-10T03:45:00Z,9,9,7,7,4,0,0,1
2020-04-10T03:45:00Z,12,7.5,2.5,5,NA,4.5,0,2
2020-04-10T03:45:00Z,15,3,10,9,NA,5,0,1
2020-04-10T03:50:00Z,4,5,10,10,NA,6,0,1
2020-04-10T03:50:00Z,5,9,7,3,2,10,0,1
2020-04-10T03:50:00Z,6,6.666666666666667,5,7.333333333333333,6.666666666666667,7.666666666666667,0,3
2020-04-10T03:50:00Z,8,9,3,1,NA,6,0,1
2020-04-10T03:50:00Z,13,1,7,4,NA,10,0,1
2020-04-10T03:50:00Z,15,5,3,10,NA,8,0,1
2020-04-10T03:50:00Z,18,3,10,6,NA,10,0,1
2020-04-10T03:50:00Z,19,0,9,8,NA,7,0,1
2020-04-10T03:55:00Z,1,2,10,1,8,9,0,1
2020-04-10T03:55:00Z,6,3.6666666666666665,5,6,6.666666666666667,7.333333333333333,0,3
2020-04-10T03:55:00Z,8,7,3,4.666666666666667,NA,5,0,3
2020-04-10T03:55:00Z,9,4,10,1,0,6,0,1
2020-04-10T03:55:00Z,10,5,10,3,NA,10,0,1
2020-04-10T04:00:00Z,2,10,0,3,NA,3,1,1
2020-04-10T04:00:00Z,8,7.5,9,8,NA,5.5,0,2
2020-04-10T04:00:00Z,9,10,7,8,4,8,0,1
2020-04-10T04:00:00Z,10,2,6,2.6666666666666665,NA,1,0,3
2020-04-10T04:00:00Z,12,1,0,9,NA,4,0,1
2020-04-10T04:00:00Z,16,6,9,5,9,7,0,1
2020-04-10T04:00:00Z,19,8,7,1,NA,7,0,1
2020-04-10T04:05:00Z,2,4.5,8,5.5,NA,8,0,2
2020-04-10T04:05:00Z,6,0,2,1,5,6,0,1
2020-04-10T04:05:00Z,8,10,3,0,NA,0,0,1
2020-04-10T04:05:00Z,16,10,6,5.5,4,5.5,0,2
2020-04-10T04:10:00Z,6,0,3,0,0,10,0,1
2020-04-10T04:10:00Z,8,10,9,10,NA,6,0,1
2020-04-10T04:10:00Z,11,4,9,6,9,10,0,1
2020-04-10T04:15:00Z,4,8,5,10,NA,4,0,1
2020-04-10T04:15:00Z,9,6,5,3.6666666666666665,7.333333333333333,6.666666666666667,0,3
2020-04-10T04:15:00Z,15,0,5,5,NA,1,0,1
2020-04-10T04:15:00Z,19,7,1,0,NA,8,0,1
2020-04-10T04:20:00Z,2,1,10,3,NA,2,0,1
2020-04-10T04:20:00Z,5,2,3,10,4,7,0,1
2020-04-10T04:20:00Z,11,5,4,6,6,10,0,1
2020-04-10T04:20:00Z,13,1,1,2,NA,4,0,1
2020-04-10T04:20:00Z,17,1,10,1,NA,5,0,1
2020-04-10T04:20:00Z,18,1,3,4,NA,0,0,1
2020-04-10T04:25:00Z,5,8,4,10,9,10,0,1
2020-04-10T04:25:00Z,6,7,8,6,3,9,0,1
2020-04-10T04:25:00Z,9,0,7,3,4,8,0,1
2020-04-10T04:25:00Z,15,3.3333333333333335,5.666666666666667,7.333333333333333,NA,8.666666666666666,0,3
2020-04-10T04:25:00Z,19,7,7,6,NA,6,0,1
2020-04-10T04:30:00Z,5,10,9,0,3,7,0,1
2020-04-10T04:30:00Z,6,1,8,3,3,1,0,1
2020-04-10T04:30:00Z,8,9,8,9,NA,7,0,1
2020-04-10T04:30:00Z,9,1,5,9,10,10,0,1
2020-04-10T04:30:00Z,10,5.5,3.5,4,NA,6.5,0,2
2020-04-10T04:30:00Z,15,1,5,10,NA,3,0,1
2020-04-10T04:30:00Z,17,4,8,6,NA,0,0,1
2020-04-10T04:35:00Z,1,10,1,3,5,1,1,1
2020-04-10T04:35:00Z,2,1,3,0,NA,6,0,1
2020-04-10T04:35:00Z,4,8,5,8,NA,7.5,0,2
2020-04-10T04:35:00Z,8,4,4,2,NA,10,0,1
2020-04-10T04:35:00Z,12,9,3,0,NA,3,0,1
2020-04-10T04:35:00Z,15,9,7,4.5,NA,7,0,2
2020-04-10T04:35:00Z,18,3,0,7,NA,8,0,1
2020-04-10T04:35:00Z,19,2,9,10,NA,10,0,1
2020-04-10T04:40:00Z,8,8,7,10,NA,2,0,1
2020-04-10T04:40:00Z,15,4,4,7,NA,4,0,1
2020-04-10T04:40:00Z,18,0.5,4,8,NA,4,0,2
2020-04-10T04:45:00Z,4,2,9,8,NA,7,0,1
2020-04-10T04:45:00Z,8,6,8,9,NA,9,0,1
2020-04-10T04:45:00Z,9,7.333333333333333,6.333333333333333,4.333333333333333,4,3,0,3
2020-04-10T04:45:00Z,10,10,10,6,NA,4,0,1
2020-04-10T04:45:00Z,13,10,2,0,NA,1,0,1
2020-04-10T04:50:00Z,8,7,2,0,NA,7,0,1
2020-04-10T04:50:00Z,11,9,1,10,6,8,0,1
2020-04-10T04:50:00Z,15,10,10,10,NA,10,0,1
2020-04-10T04:55:00Z,2,5,2,7,NA,0,0,1
2020-04-10T04:55:00Z,6,6,10,7,6,5,0,1
2020-04-10T04:55:00Z,15,10,8,7,NA,7,0,1
2020-04-10T05:00:00Z,15,7,7,0,NA,1,0,1
2020-04-10T05:00:00Z,18,9,3,0,NA,2,0,1
2020-04-10T05:05:00Z,6,3,5,6.333333333333333,3,1.6666666666666667,0,3
2020-04-10T05:05:00Z,8,2,3,10,NA,5,1,1
2020-04-10T05:05:00Z,10,6,5,4,NA,8,0,1
2020-04-10T05:05:00Z,15,7,3,1,NA,3,0,1
2020-04-10T05:05:00Z,19,4,8,2.5,NA,5.5,0,2
2020-04-10T05:10:00Z,2,6,5,5.5,NA,5.5,0,2
2020-04-10T05:10:00Z,6,8,1,9,2,8,0,1
2020-04-10T05:10:00Z,16,9,10,8,5,7,0,1
2020-04-10T05:10:00Z,17,8,4,1,NA,7,1,1
2020-04-10T05:15:00Z,2,5,8,3,NA,2,0,1
2020-04-10T05:15:00Z,5,8,10,4,10,6,0,1
2020-04-10T05:15:00Z,6,5,2,2,6,6,0,1
2020-04-10T05:15:00Z,8,5.5,3.5,5,NA,8.5,0,2
2020-04-10T05:20:00Z,8,4.5,6,3,NA,5,0,2
2020-04-10T05:20:00Z,15,10,2,10,NA,4,0,1
2020-04-10T05:20:00Z,19,1,9,0,NA,0,0,1
2020-04-10T05:25:00Z,2,6.5,3.5,6,NA,5,0,2
2020-04-10T05:25:00Z,5,7,5,6,8,0,1,1
2020-04-10T05:25:00Z,6,0,9,0,1,3,0,1
2020-04-10T05:25:00Z,8,9,5,6,NA,6,0,1
2020-04-10T05:25:00Z,9,7,7,3,8,1,0,1
2020-04-10T05:25:00Z,12,3,7,9,NA,4,0,1
2020-04-10T05:25:00Z,15,4.5,6,6,NA,3.5,0,2
2020-04-10T05:30:00Z,6,4,4,6,2,4,0,1
2020-04-10T05:30:00Z,8,9,8.5,10,NA,6,2,2
2020-04-10T05:30:00Z,9,3,4,0,4,10,0,1
2020-04-10T05:30:00Z,10,0,7,3,NA,10,0,1
2020-04-10T05:30:00Z,15,6.333333333333333,8.333333333333334,6,NA,7,0,3
2020-04-10T05:30:00Z,18,8,10,5,NA,6,0,1
2020-04-10T05:30:00Z,19,2,4,9,NA,3,0,1
2020-04-10T05:35:00Z,1,0,2,2,5,4,0,1
2020-04-10T05:35:00Z,2,7.5,2,5.5,NA,7,0,2
2020-04-10T05:35:00Z,8,1.5,6.5,8,NA,5.5,0,2
2020-04-10T05:35:00Z,10,1,5,0,NA,9,0,1
2020-04-10T05:35:00Z,12,1,1,0,NA,8,0,1
2020-04-10T05:35:00Z,13,4,0,1,NA,9,0,1
2020-04-10T05:35:00Z,15,9,3,3,NA,6,0,1
2020-04-10T05:40:00Z,8,3,10,2,NA,10,1,1
2020-04-10T05:40:00Z,15,2,9,10,NA,6,1,1
2020-04-10T05:45:00Z,1,4,1,8,10,7,0,1
2020-04-10T05:45:00Z,2,3,4,8,NA,6,0,1
2020-04-10T05:45:00Z,5,1,10,4,4,1,0,1
2020-04-10T05:45:00Z,6,7,4,0,10,1,0,1
2020-04-10T05:45:00Z,8,4,9.5,3,NA,8,0,2
2020-04-10T05:45:00Z,15,9,9,8,NA,10,0,1
2020-04-10T05:45:00Z,16,4.5,0.5,4.5,9,1.5,0,2
2020-04-10T05:50:00Z,1,0,5,10,7,7,0,1
2020-04-10T05:50:00Z,6,10,9,10,8,2,1,1
2020-04-10T05:50:00Z,8,2,2,7,NA,4,0,1
2020-04-10T05:50:00Z,12,3,5,2,NA,1,0,1
2020-04-10T05:50:00Z,17,9,4,9,NA,9,0,1
2020-04-10T05:55:00Z,2,0,1,1,NA,3,0,1
2020-04-10T05:55:00Z,6,7,2,7,3,8,0,1
2020-04-10T05:55:00Z,8,9,8,9,NA,7,3,1
2020-04-10T05:55:00Z,13,8,5,9,NA,1,0,1
2020-04-10T05:55:00Z,15,9,10,10,NA,1,0,1
2020-04-10T05:55:00Z,16,10,8,3,1,10,0,1
2020-04-10T05:55:00Z,17,10,5,0,NA,3,0,1
2020-04-10T05:55:00Z,19,10,10,3,NA,5,0,1
2020-04-10T06:00:00Z,2,0,10,3,NA,9,0,1
2020-04-10T06:00:00Z,6,7,7,9,0,4,0,1
2020-04-10T06:00:00Z,10,10,1,4,NA,10,0,1
2020-04-10T06:00:00Z,17,4,9,5,NA,6,0,1
2020-04-10T06:05:00Z,2,2,2,7,NA,9,0,1
2020-04-10T06:05:00Z,9,7,0,4,4,10,0,1
2020-04-10T06:05:00Z,12,3,4,5,NA,1,0,1
2020-04-10T06:05:00Z,15,6,3,5.5,NA,7,0,2
2020-04-10T06:05:00Z,16,0,1,1,1,8,0,1
2020-04-10T06:05:00Z,19,10,3,1,NA,0,0,1
2020-04-10T06:10:00Z,2,0.5,6,1.5,NA,8,0.5,2
2020-04-10T06:10:00Z,6,3.5,4,5,3,4.5,0,2
2020-04-10T06:10:00Z,8,7,5,2,NA,2,0,1
2020-04-10T06:10:00Z,9,5,7,7,4,10,0,1
2020-04-10T06:10:00Z,13,2,4,10,NA,3,0,1
2020-04-10T06:10:00Z,15,9.5,6.5,8,NA,4,0,2
2020-04-10T06:15:00Z,2,6,7,4,NA,3,1,1
2020-04-10T06:15:00Z,6,4,8,0,5,6,0,1
2020-04-10T06:15:00Z,9,5,7,2,2,1,0,1
2020-04-10T06:15:00Z,11,10,10,10,10,0,0,1
2020-04-10T06:15:00Z,15,10,10,7,NA,5,0,1
2020-04-10T06:15:00Z,16,6,3,5,2,9,0,1
2020-04-10T06:20:00Z,2,9,4,3,NA,6,0,1
2020-04-10T06:20:00Z,6,6.25,5.25,3.5,5.5,2,0,4
2020-04-10T06:20:00Z,11,3,3,3,7,1,0,1
2020-04-10T06:20:00Z,15,3,10,3,NA,8,1,1
2020-04-10T06:20:00Z,18,10,3,0,NA,8,0,1
2020-04-10T06:25:00Z,2,2,1,0,NA,9,0,1
2020-04-10T06:25:00Z,6,5,2.3333333333333335,6,8,7.333333333333333,0,3
2020-04-10T06:25:00Z,9,9,10,9,4,1,0,1
2020-04-10T06:25:00Z,15,7.333333333333333,6,5.666666666666667,NA,1,0,3
2020-04-10T06:25:00Z,18,2,10,9,NA,9,0,1
2020-04-10T06:30:00Z,6,8,10,2.5,2.5,9,0.5,2
2020-04-10T06:30:00Z,9,3,6,10,9,1,0,1
2020-04-10T06:30:00Z,15,6,8,0,NA,10,0,1
2020-04-10T06:30:00Z,16,1,3,10,10,2,0,1
2020-04-10T06:30:00Z,18,9,7,9,NA,4,0,1
2020-04-10T06:35:00Z,6,8,8.5,3,5.5,4,0,2
2020-04-10T06:35:00Z,8,0,0,0,NA,6,0,1
2020-04-10T06:35:00Z,11,5,8,5,8,10,0,1
2020-04-10T06:35:00Z,13,9,10,8,NA,4,0,1
2020-04-10T06:35:00Z,15,1,0,9,NA,4,0,1
2020-04-10T06:40:00Z,1,1,6,1,4,7,0,1
2020-04-10T06:40:00Z,5,2,10,4,6,6,0,1
2020-04-10T06:40:00Z,8,8.5,4,7.5,NA,5,0.5,2
2020-04-10T06:40:00Z,9,10,3,3,10,10,0,1
2020-04-10T06:40:00Z,15,10,4,10,NA,10,0,1
2020-04-10T06:45:00Z,2,3,10,9,NA,2,0,1
2020-04-10T06:45:00Z,6,5,4,7,5,9,0,1
2020-04-10T06:45:00Z,9,0,2,3,1,10,0,1
2020-04-10T06:45:00Z,12,10,6,7,NA,1,0,1
2020-04-10T06:45:00Z,16,4.666666666666667,3.3333333333333335,5,4,7.333333333333333,0,3
2020-04-10T06:45:00Z,18,8,6,4,NA,3,0,1
2020-04-10T06:50:00Z,6,9,1,8,6,4,0,1
2020-04-10T06:50:00Z,9,5.75,4.75,4,5.25,6.5,0.5,4
2020-04-10T06:50:00Z,15,8,6,9,NA,4,0,1
2020-04-10T06:55:00Z,1,6,4,0,1,10,0,1
2020-04-10T06:55:00Z,2,3.5,7,5.5,NA,10,0,2
2020-04-10T06:55:00Z,6,5,4,2,4,6.5,0,2
2020-04-10T06:55:00Z,8,10,10,9,NA,7,0,1
2020-04-10T06:55:00Z,13,3,9,2,NA,10,0,1
2020-04-10T06:55:00Z,15,10,9,4,NA,4,0,1
2020-04-10T07:00:00Z,2,5,2,7.5,NA,6.5,0,2
2020-04-10T07:00:00Z,6,6,6.5,10,7,10,0.5,2
2020-04-10T07:00:00Z,8,4,6.333333333333333,8.666666666666666,NA,3.3333333333333335,0.3333333333333333,3
2020-04-10T07:00:00Z,9,6,2.5,8,2.5,8,0.5,2
2020-04-10T07:00:00Z,12,2,0,7,NA,1,1,1
2020-04-10T07:00:00Z,16,1,9,7,7,0,0,1
2020-04-10T07:00:00Z,18,10,4.5,6,NA,7,0,2
2020-04-10T07:05:00Z,8,9,7,8,NA,3,0,2
2020-04-10T07:05:00Z,9,0,10,6,8,4,1,1
2020-04-10T07:05:00Z,19,7,4,8,NA,7,0,1
2020-04-10T07:10:00Z,2,10,6,4,NA,4,0,1
2020-04-10T07:10:00Z,6,3.6666666666666665,4,3.3333333333333335,7.666666666666667,9.333333333333334,0,3
2020-04-10T07:10:00Z,8,10,0,2,NA,6,0,1
2020-04-10T07:10:00Z,9,10,0,1,7,10,0,1
2020-04-10T07:10:00Z,11,4,8,10,4,9,0,1
2020-04-10T07:10:00Z,13,4,0,2,NA,10,0,1
2020-04-10T07:10:00Z,15,1,1,10,NA,5,0,1
2020-04-10T07:10:00Z,18,1,2,10,NA,7,0,1
2020-04-10T07:15:00Z,1,10,5,8,4,8,0,1
2020-04-10T07:15:00Z,5,4,8,3,6,0,0,1
2020-04-10T07:15:00Z,6,1,8,4,4,6,0,1
2020-04-10T07:15:00Z,8,3,5.666666666666667,2.3333333333333335,NA,8,0,3
2020-04-10T07:15:00Z,9,5,3,8.5,7.5,7,0,2
2020-04-10T07:15:00Z,10,8,8,0,NA,9,0,1
2020-04-10T07:15:00Z,11,4,6,6,2,9,0,1
2020-04-10T07:15:00Z,12,10,8,7,NA,5,0,1
2020-04-10T07:15:00Z,15,0,6,7,NA,0,0,1
2020-04-10T07:15:00Z,18,0,8,0,NA,9,0,1
2020-04-10T07:20:00Z,2,5,0,0,NA,9,0,1
2020-04-10T07:20:00Z,6,9,6,10,6,10,1,1
2020-04-10T07:20:00Z,8,4.25,8.5,8,NA,3.5,0.25,4
2020-04-10T07:20:00Z,13,1,0,9,NA,7,0,1
2020-04-10T07:20:00Z,15,9,0,0,NA,3,1,1
2020-04-10T07:20:00Z,17,6,2,10,NA,4,0,1
2020-04-10T07:25:00Z,2,7,7,10,NA,9,0,1
2020-04-10T07:25:00Z,8,3,9,6,NA,4,0,1
2020-04-10T07:25:00Z,9,8,4,0,5,1,0,1
2020-04-10T07:30:00Z,1,0,0,9,3,9,0,1
2020-04-10T07:30:00Z,2,9,5,10,NA,4,0,1
2020-04-10T07:30:00Z,6,7,7,5,10,2,0,1
2020-04-10T07:30:00Z,8,10,8,0,NA,8,1,1
2020-04-10T07:35:00Z,9,7,2,10,8,8,0,1
2020-04-10T07:35:00Z,12,2,0,0,NA,3,1,1
2020-04-10T07:35:00Z,15,6,10,10,NA,7,0,1
2020-04-10T07:35:00Z,17,1,2,7,NA,5,0,1
2020-04-10T07:40:00Z,1,2,4,2,5,5,0,1
2020-04-10T07:40:00Z,6,4,0,3,4,0,0,1
2020-04-10T07:40:00Z,15,8,9,2,NA,5,0,1
2020-04-10T07:45:00Z,5,4,6.5,5,2,4.5,1,2
2020-04-10T07:45:00Z,6,1,3,8,5,6,0,1
2020-04-10T07:45:00Z,9,2,10,7,5,10,0,1
2020-04-10T07:45:00Z,12,3,0,9,NA,0,0,1
2020-04-10T07:45:00Z,16,10,6,2.5,3.5,9.5,0.5,2
2020-04-10T07:50:00Z,5,4.5,0.5,8,9.5,5.5,0,2
2020-04-10T07:50:00Z,9,4.666666666666667,9.666666666666666,7.333333333333333,5.333333333333333,3.6666666666666665,0,3
2020-04-10T07:50:00Z,15,5.5,8,6.5,NA,4,0.5,2
2020-04-10T07:55:00Z,2,1,7,10,NA,3,0,1
2020-04-10T07:55:00Z,8,0,0,10,NA,10,0,1
2020-04-10T07:55:00Z,15,5,2,2,NA,9.5,0,2
2020-04-10T07:55:00Z,16,6,10,3,9,0,0,1
2020-04-10T07:55:00Z,17,1,9,2,NA,6,1,1
2020-04-10T08:00:00Z,1,10,7,0,8,5,0,1
2020-04-10T08:00:00Z,2,5,8,3,NA,2,0,1
2020-04-10T08:00:00Z,5,3,7,4,0,10,1,1
2020-04-10T08:00:00Z,8,5,9,3,NA,4.5,0.5,2
2020-04-10T08:00:00Z,10,7,10,0,NA,8,0,1
2020-04-10T08:00:00Z,11,1,1,9,7,0,0,1
2020-04-10T08:00:00Z,13,7,3,3,NA,0,0,1
2020-04-10T08:00:00Z,14,5.6923076923076925,5.615384615384615,6.538461538461538,NA,6.6923076923076925,0,13
2020-04-10T08:00:00Z,15,1.5,8.5,5.5,NA,6,0,2
2020-04-10T08:00:00Z,16,4,8,0,0,4,0,1
2020-04-10T08:00:00Z,17,8.5,6,7,NA,8.5,0,2
2020-04-10T08:00:00Z,18,6,9,10,NA,10,0,1
2020-04-10T08:05:00Z,2,5,5.666666666666667,5,NA,8.666666666666666,0,3
2020-04-10T08:05:00Z,6,4,10,2,8,7,0,1
2020-04-10T08:05:00Z,10,10,4,9,NA,4,0,1
2020-04-10T08:05:00Z,18,8,2,5,NA,2,0,1
2020-04-10T08:10:00Z,1,2,0,0,7,3,0,1
2020-04-10T08:10:00Z,6,9,7,5,10,10,0,1
2020-04-10T08:10:00Z,8,10,5,3,NA,9,0,1
2020-04-10T08:10:00Z,10,0,7,7,NA,10,0,1
2020-04-10T08:10:00Z,12,9,3,7,NA,2,0,1
2020-04-10T08:10:00Z,13,10,10,10,NA,3,0,1
2020-04-10T08:10:00Z,15,2,9,1,NA,9,0,1
2020-04-10T08:10:00Z,16,10,10,8,7,10,1,1
2020-04-10T08:15:00Z,6,2.5,6.5,2.5,4.5,5,0,2
2020-04-10T08:15:00Z,8,10,8,0,NA,10,1,1
2020-04-10T08:15:00Z,10,9,10,0,NA,2,0,1
2020-04-10T08:15:00Z,12,6,10,10,NA,4,0,1
2020-04-10T08:15:00Z,14,1,5,9,NA,4,0,1
2020-04-10T08:15:00Z,16,10,10,6,6,10,0,1
2020-04-10T08:15:00Z,18,0,3,2,NA,1,0,1
2020-04-10T08:20:00Z,2,10,1,4,NA,6,0,1
2020-04-10T08:20:00Z,5,2,1,0,3,3,0,1
2020-04-10T08:20:00Z,6,3.5,6.5,8.5,5.5,10,0.5,2
2020-04-10T08:20:00Z,9,4.5,3,1,4.5,1.5,0,2
2020-04-10T08:20:00Z,12,5,7,6,NA,3,0,1
2020-04-10T08:20:00Z,15,0,10,1,NA,8,0,1
2020-04-10T08:20:00Z,18,8,8,5,NA,8,1,1
2020-04-10T08:20:00Z,19,5,10,4,NA,10,0,1
2020-04-10T08:25:00Z,1,3,6,8,10,3,0,1
2020-04-10T08:25:00Z,5,9,2,4,2,7,0,1
2020-04-10T08:25:00Z,6,4,10,10,3,2,0,1
2020-04-10T08:25:00Z,8,2,10,1,NA,3,0,1
2020-04-10T08:25:00Z,15,9,9,2,NA,2,0,1
2020-04-10T08:25:00Z,16,7,6,5,0,3,0,1
2020-04-10T08:25:00Z,18,4.5,4,2.5,6,6.5,0,2
2020-04-10T08:25:00Z,19,8,1,10,NA,5,0,1
2020-04-10T08:30:00Z,9,10,6.5,10,5,6,0.5,2
2020-04-10T08:30:00Z,15,4,8,2,NA,4,0,1
2020-04-10T08:30:00Z,16,3,3,2,10,2,0,1
2020-04-10T08:30:00Z,19,3,10,1,NA,10,0,1
2020-04-10T08:35:00Z,5,5,2,2,7,8,0,1
2020-04-10T08:35:00Z,6,6,1,10,5.5,10,0,2
2020-04-10T08:35:00Z,8,7.333333333333333,4,5,NA,1.3333333333333333,0.3333333333333333,3
2020-04-10T08:35:00Z,11,0,9,10,10,1,0,1
2020-04-10T08:35:00Z,14,4.5,5,8.5,NA,4,0,2
2020-04-10T08:35:00Z,15,7,7,3,NA,10,0,1
2020-04-10T08:35:00Z,17,10,10,8,NA,10,0,1
2020-04-10T08:35:00Z,18,7,7,8,NA,0,0,1
2020-04-10T08:40:00Z,2,4,5,10,NA,10,0,1
2020-04-10T08:40:00Z,6,6,9,8,3,4,0,1
2020-04-10T08:40:00Z,8,7,8.333333333333334,7.333333333333333,NA,5.666666666666667,0.6666666666666666,3
2020-04-10T08:40:00Z,9,6,6,4,1,4,0,1
2020-04-10T08:40:00Z,14,4,1,6,NA,2,0,1
2020-04-10T08:40:00Z,15,0,1,10,NA,7,0,1
2020-04-10T08:45:00Z,1,6,6,0,3,6,1,1
2020-04-10T08:45:00Z,6,10,0,7,2,10,0,1
2020-04-10T08:45:00Z,8,6.5,7,6,NA,5,0,2
2020-04-10T08:45:00Z,9,7.5,0.5,4.5,8.5,7.5,0,2
2020-04-10T08:45:00Z,15,4,7,2,NA,9,0,1
2020-04-10T08:50:00Z,6,3,9.5,7.5,5,7,0,2
2020-04-10T08:50:00Z,8,1,0,7,NA,1,0,1
2020-04-10T08:50:00Z,11,8,7,6,2,8,0,1
2020-04-10T08:50:00Z,12,10,6,10,NA,9,0,1
2020-04-10T08:50:00Z,16,4,10,8,1,5,0,1
2020-04-10T08:50:00Z,19,9,4,10,NA,5,0,1
2020-04-10T08:55:00Z,1,3,6,8,9,10,0,1
2020-04-10T08:55:00Z,8,9,8,6,NA,10,0,1
2020-04-10T08:55:00Z,9,1.5,7.5,5.5,4.5,7.5,0,2
2020-04-10T08:55:00Z,15,1,4,0,NA,6,0,1
2020-04-10T08:55:00Z,18,8,9,10,NA,5,0,1
2020-04-10T09:00:00Z,2,1,10,6,NA,10,0,1
2020-04-10T09:00:00Z,15,10,3,7,7,0,0,1
2020-04-10T09:00:00Z,16,1,6,3,4,2,0,1
2020-04-10T09:05:00Z,2,5,6,5,NA,0,0,1
2020-04-10T09:05:00Z,8,0,9,6,NA,6,0,1
2020-04-10T09:05:00Z,9,2,6,6,7,2,0,1
2020-04-10T09:05:00Z,12,10,10,3,NA,6,1,1
2020-04-10T09:05:00Z,14,0,4,10,NA,5,0,1
2020-04-10T09:10:00Z,1,3,2,1,10,2,0,1
2020-04-10T09:10:00Z,2,4,4.5,3,NA,3.5,0,2
2020-04-10T09:10:00Z,9,9,10,10,10,8,0,1
2020-04-10T09:10:00Z,18,6,6.5,3.5,NA,5.5,0,2
2020-04-10T09:15:00Z,2,5,3,7,NA,4,0,1
2020-04-10T09:15:00Z,15,3,10,3,NA,7,0,1
2020-04-10T09:15:00Z,16,7.5,3.5,4,4.5,7.5,0,2
2020-04-10T09:20:00Z,2,10,7,1,NA,4,0,1
2020-04-10T09:20:00Z,5,2,10,10,9,8,0,1
2020-04-10T09:20:00Z,6,10,10,10,5,4,0,1
2020-04-10T09:20:00Z,9,0,10,2,5,7,1,1
2020-04-10T09:20:00Z,10,10,3,6,NA,1,1,1
2020-04-10T09:20:00Z,14,4,6.5,3.5,NA,8,0,2
2020-04-10T09:20:00Z,17,3,10,8,NA,10,0,1
2020-04-10T09:25:00Z,2,10,4,7,NA,7,0,1
2020-04-10T09:25:00Z,8,4.5,8.5,8,NA,3,0,2
2020-04-10T09:25:00Z,10,8,7,9,NA,1,0,1
2020-04-10T09:25:00Z,18,1,1,10,NA,9,1,1
2020-04-10T09:30:00Z,2,6,1,0,NA,1,0,1
2020-04-10T09:30:00Z,6,10,7,6,10,1,0,1
2020-04-10T09:30:00Z,9,4,2.5,5.5,10,4,0,2
2020-04-10T09:30:00Z,14,2.5,10,3.5,NA,7.5,0,2
2020-04-10T09:30:00Z,15,7,1,2.5,NA,5,0,2
2020-04-10T09:30:00Z,19,2.5,5,5.5,NA,6.5,0.5,2
2020-04-10T09:35:00Z,2,7.5,3,5,NA,6,0,2
2020-04-10T09:35:00Z,6,4,3,10,5,0,0,1
2020-04-10T09:35:00Z,12,7,4,4,NA,1,0,1
2020-04-10T09:35:00Z,16,0,1,4,9,10,0,1
2020-04-10T09:35:00Z,19,10,2,1,NA,6,1,1
2020-04-10T09:40:00Z,8,3,7,4,NA,8,0,1
2020-04-10T09:40:00Z,9,9,5,3,0,0,0,1
2020-04-10T09:40:00Z,12,10,3,0,NA,8,0,1
2020-04-10T09:40:00Z,16,9,6,10,9,10,1,1
2020-04-10T09:45:00Z,1,2,10,9,2,10,0,1
2020-04-10T09:45:00Z,2,3,9,6,NA,0,0,1
2020-04-10T09:45:00Z,6,9,9,1,9,3,0,1
2020-04-10T09:45:00Z,8,10,7,10,NA,6,0,1
2020-04-10T09:45:00Z,13,5,5,1,NA,1,0,1
2020-04-10T09:45:00Z,16,1,9,10,9,0,0,1
2020-04-10T09:45:00Z,19,1.5,7.5,3,NA,7,0,2
2020-04-10T09:50:00Z,1,2,10,1.5,8.5,3.5,0,2
2020-04-10T09:50:00Z,2,9,5,3,NA,7,0,1
2020-04-10T09:50:00Z,12,6,10,10,NA,9,1,1
2020-04-10T09:50:00Z,15,7,7,0,NA,4,0,1
2020-04-10T09:50:00Z,18,8,5,10,NA,4,0,1
2020-04-10T09:50:00Z,19,6,7,9,NA,4,0,1
2020-04-10T09:55:00Z,2,1,2,8,NA,10,0,1
2020-04-10T09:55:00Z,6,5.333333333333333,6.333333333333333,4,5.666666666666667,7,0,3
2020-04-10T09:55:00Z,8,2,1,6,NA,7,0,1
2020-04-10T09:55:00Z,14,7,2,10,NA,4,0,1
2020-04-10T09:55:00Z,15,1,10,5,NA,5,0,1
2020-04-10T10:00:00Z,8,8,1,1,NA,6,0,1
2020-04-10T10:00:00Z,14,4,7,7,NA,4,1,1
2020-04-10T10:00:00Z,15,10,0,6,NA,8,0,1
2020-04-10T10:00:00Z,19,4,4,9,NA,9,0,1
2020-04-10T10:05:00Z,2,2,1,8,NA,10,0,1
2020-04-10T10:05:00Z,6,8.666666666666666,3.6666666666666665,4.666666666666667,3.6666666666666665,4.666666666666667,0,3
2020-04-10T10:05:00Z,8,5,4.333333333333333,5,NA,6.333333333333333,0,3
2020-04-10T10:05:00Z,15,7,8.333333333333334,3,NA,5,0,3
2020-04-10T10:10:00Z,8,10,10,8,NA,0,0,1
